portfolio,model_key,model_label,date,actual_pct,forecast_pct,forecast_error_pct
big_lobm_vwret_pct,benchmark_arima,Benchmark ARIMA,2026-01-31,-0.0851,1.1018151532055085,-1.1869151532055084
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-02-29,0.0389,1.0226898349069058,-0.9837898349069057
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-03-31,6.5927,1.4974741886710456,5.095225811328954
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-04-30,-0.6133,1.5585814130604998,-2.1718814130604995
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-05-31,2.1437,1.1897286238686138,0.9539713761313862
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-06-30,0.0248,0.824776351095478,-0.7999763510954779
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-07-31,4.9403,0.6131804642910841,4.327119535708915
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-08-31,-0.5054,1.148317519099318,-1.653717519099318
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-09-30,0.4551,1.1796048108365396,-0.7245048108365395
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-10-31,-1.9855,0.8108661967067032,-2.7963661967067033
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-11-30,1.9119,1.3633876563108513,0.5485123436891486
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2016-12-31,1.3675,1.6701392197625722,-0.30263921976257224
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-01-31,3.2651,1.0649554260997736,2.2001445739002263
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-02-28,4.3007,0.7667528403599845,3.5339471596400154
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-03-31,1.1308,1.135561931174105,-0.00476193117410495
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-04-30,2.0664,0.49556901666201436,1.5708309833379854
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-05-31,2.9142,0.5892772967949942,2.324922703205006
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-06-30,-0.1218,0.99022371085534,-1.11202371085534
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-07-31,2.4459,0.9508183297841509,1.495081670215849
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-08-31,1.2797,0.6604493073756575,0.6192506926243425
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-09-30,1.3574,0.9402896289913313,0.41711037100866866
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-10-31,3.1187,1.2624257464023672,1.8562742535976329
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-11-30,3.3301,1.0210048183670475,2.3090951816329524
big_lobm_vwret_pct,arimax_exog,ARIMAX with lagged Fama-French factors,2017-12-31,0.9752,1.0671100559973963,-0.09191005599739632
